	Chromosome	Position	28RT_T1_vs_28RT_PBMC.tumour
22_21000387	22	21000387	-0.853547488577939
22_21015322	22	21015322	-1.72284929273649
22_21015955	22	21015955	-0.922158100959901
22_21016019	22	21016019	-0.735721510450977
22_21022685	22	21022685	-1.07588229084611
22_21022747	22	21022747	-1.18519250679369
22_21023012	22	21023012	-0.994449139069661
22_21026611	22	21026611	-0.921110772390574
22_21029728	22	21029728	-1.63562567574339
22_21030227	22	21030227	-0.219214311927915
22_21030289	22	21030289	-0.534087649281327
22_21030902	22	21030902	-0.974660240667308
22_21030988	22	21030988	-0.935450211663094
22_21031131	22	21031131	-0.63030296454063
22_21031138	22	21031138	-0.568034981204664
22_21031419	22	21031419	-0.748212454634174
22_21031480	22	21031480	-0.978271494219687
22_21031696	22	21031696	-1.1843416102542
22_21031790	22	21031790	-0.723565448145039
22_21046028	22	21046028	-0.789926553710916
22_21046086	22	21046086	-0.848820242764485
22_21047457	22	21047457	-0.58436085576255
22_21053367	22	21053367	-1.01471349018775
22_21445753	22	21445753	-0.853547488577939
22_21445891	22	21445891	-0.534087649281327
22_21445988	22	21445988	-0.726732727223722
22_21446155	22	21446155	-1.12315454833522
22_21628520	22	21628520	-0.870269727848931
22_21629017	22	21629017	-1.07982884020476
22_21629404	22	21629404	-0.875124567116394
22_21629922	22	21629922	-0.978872491954222
22_21634959	22	21634959	-1.19705266200376
22_21636463	22	21636463	-0.76068005914706
22_21636935	22	21636935	-0.591968565361827
22_21643930	22	21643930	-0.616549809473299
22_21657321	22	21657321	-0.608088230725103
22_21658306	22	21658306	-0.571758067247382
22_21660855	22	21660855	-0.686090742726377
22_21686503	22	21686503	-0.807949085599476
22_21694974	22	21694974	-0.978872491954222
22_21769312	22	21769312	-0.804735239224995
22_21807837	22	21807837	-1.1349916938715
22_21867333	22	21867333	-0.779200147117858
22_21923148	22	21923148	-0.652732145779946
22_21925585	22	21925585	-0.916703670867793
22_21925591	22	21925591	-0.899084466060575
22_21932988	22	21932988	-0.807949085599476
22_21934188	22	21934188	-0.700097600720256
22_21938204	22	21938204	-1.34627248894313
22_21938226	22	21938226	-1.3350163021795
22_21939566	22	21939566	-0.960180337069166
22_21945881	22	21945881	-0.81014873541136
22_21959219	22	21959219	-0.401637353257677
22_21960382	22	21960382	-0.790427402541112
22_21962817	22	21962817	-0.921110772390574
22_21968703	22	21968703	-0.704706420893724
22_21971907	22	21971907	-0.756480070617775
22_21971928	22	21971928	-0.853265133152654
22_21971931	22	21971931	-0.776657952555405
22_22031212	22	22031212	-0.765413195387783
22_22031254	22	22031254	-0.813063598984142
22_22031308	22	22031308	-0.986993334150614
22_22031320	22	22031320	-0.956619685107095
22_22031321	22	22031321	-0.934018256169962
22_22031349	22	22031349	-0.957030346645517
22_22031461	22	22031461	-0.919978802900654
22_22099071	22	22099071	-0.769419126325273
22_22162547	22	22162547	-1.28063929227673
22_22162605	22	22162605	-1.24089127293728
22_22162633	22	22162633	-1.29906761961713
22_22196063	22	22196063	-0.708862050385035
22_22201720	22	22201720	-0.920366155578746
22_22201861	22	22201861	-0.704012650723639
22_22201974	22	22201974	-0.853777271972689
22_22202038	22	22202038	-0.940407931459061
22_22215058	22	22215058	-0.882010952701633
22_22215061	22	22215061	-0.76855290291835
22_22215078	22	22215078	-0.730115366618375
22_22215148	22	22215148	-1.03958009950567
22_22215164	22	22215164	-1.05193595414395
22_22215169	22	22215169	-0.964555189129776
22_22215250	22	22215250	-0.522014816980751
22_22244803	22	22244803	-1.43190725447485
22_22244968	22	22244968	-1.07250756406545
22_22245012	22	22245012	-0.94912514856017
22_22245137	22	22245137	-0.818817126214439
22_22245262	22	22245262	-0.897594847920088
22_22245334	22	22245334	-0.686090742726377
22_22322775	22	22322775	-0.670660702156771
22_22322826	22	22322826	-0.786274672878128
22_22322897	22	22322897	-1.27977046054864
22_22322962	22	22322962	-1.09417548136345
22_22327362	22	22327362	-0.587526908242787
22_22327363	22	22327363	-0.609919062240972
22_22353209	22	22353209	-0.659618531365185
22_22353228	22	22353228	-0.615881740444974
22_22353253	22	22353253	-0.788062715827654
22_22353260	22	22353260	-0.862968504810456
22_22353273	22	22353273	-0.996430863338527
22_22353290	22	22353290	-0.74749128739052
22_22353291	22	22353291	-0.744305356671672
22_22357810	22	22357810	-0.785626416277291
22_22358096	22	22358096	-0.925917757398845
22_22358119	22	22358119	-0.856015744168689
22_22358204	22	22358204	-0.91906791470399
22_22358256	22	22358256	-0.667712213411522
22_22369973	22	22369973	-0.791333902753713
22_22370026	22	22370026	-0.865796764961274
22_22376193	22	22376193	-0.65694439706686
22_22376215	22	22376215	-0.817021612552825
22_22376266	22	22376266	-0.711328034225399
22_22376315	22	22376315	-0.67093851749383
22_22376417	22	22376417	-0.735418455089945
22_22381143	22	22381143	-0.935450211663094
22_22381156	22	22381156	-1.06358387314509
22_22395338	22	22395338	-0.878735820668773
22_22410070	22	22410070	-1.16299349759008
22_22432335	22	22432335	-1.02441327586441
22_22432454	22	22432454	-0.804735239224995
22_22487881	22	22487881	-0.93531934903514
22_22514089	22	22514089	-0.724564890541012
22_22514452	22	22514452	-0.773841231279212
22_22514761	22	22514761	-0.793005946642889
22_22514885	22	22514885	-0.959851555153229
22_22514894	22	22514894	-1.01052569322431
22_22515025	22	22515025	-0.895883127283191
22_22515214	22	22515214	-0.89124423247967
22_22515221	22	22515221	-0.923129940027226
22_22515224	22	22515224	-0.922490022056704
22_22515418	22	22515418	-0.99779899529586
22_22515508	22	22515508	-0.896657728666035
22_22548300	22	22548300	-1.56993284822805
22_22548447	22	22548447	-0.867825046458322
22_22549773	22	22549773	-1.45301603863401
22_22549892	22	22549892	-0.713908686866139
22_22550027	22	22550027	-0.450874281032345
22_22550925	22	22550925	-1.03004514394374
22_22550972	22	22550972	-0.886193892833714
22_22555904	22	22555904	-0.513026033753497
22_22555922	22	22555922	-0.46008706783755
22_22687000	22	22687000	-0.904731029201717
22_22687056	22	22687056	-0.777172465770875
22_22687062	22	22687062	-0.691967309063046
22_22687094	22	22687094	-0.551469727509563
22_22687099	22	22687099	-0.656189257012515
22_22687186	22	22687186	-1.07530225463732
22_22687237	22	22687237	-1.24190689778802
22_22698202	22	22698202	-0.673490705946743
22_22698215	22	22698215	-0.632941036207612
22_22698216	22	22698216	-0.627197053672808
22_22698223	22	22698223	-0.507419698819247
22_22704619	22	22704619	-0.541700833391202
22_22704691	22	22704691	-0.582997249762273
22_22704713	22	22704713	-0.679938515744781
22_22704805	22	22704805	-1.01325548597989
22_22704813	22	22704813	-1.11905015000248
22_22712443	22	22712443	-0.938632774742528
22_22713001	22	22713001	-0.898751626045051
22_22713092	22	22713092	-1.13154109418568
22_22713182	22	22713182	-0.863395274534286
22_22713187	22	22713187	-0.761755012658449
22_22720999	22	22720999	-0.337690436477823
22_22721129	22	22721129	-0.785626416277291
22_22721133	22	22721133	-0.756480070617775
22_22734922	22	22734922	-0.690390880160002
22_22734948	22	22734948	-0.844427769893477
22_22747756	22	22747756	-1.3008884729883
22_22747790	22	22747790	-1.27105324344753
22_22747840	22	22747840	-1.16371919933621
22_22747894	22	22747894	-1.64956486670126
22_22759022	22	22759022	-0.957895358187903
22_22771834	22	22771834	-0.74951612286801
22_22771857	22	22771857	-0.735951257253101
22_22812143	22	22812143	-1.05040848439735
22_22819149	22	22819149	-0.930016325612466
22_22819650	22	22819650	-0.94912514856017
22_22819705	22	22819705	-0.85396791551983
22_22871543	22	22871543	-0.534087649281327
22_22881098	22	22881098	-0.673490705946743
22_22881165	22	22881165	-0.807769299314629
22_22881168	22	22881168	-0.84819623970939
22_22881196	22	22881196	-0.818728511304496
22_22881198	22	22881198	-0.76855290291835
22_22881220	22	22881220	-1.00602753979465
22_22881231	22	22881231	-0.941176395444679
22_22881237	22	22881237	-0.894969378513265
22_22881254	22	22881254	-0.934018256169962
22_22881347	22	22881347	-0.998034749041117
22_22881383	22	22881383	-0.767884833890024
22_22881384	22	22881384	-0.792399644872717
22_22888083	22	22888083	-1.27977046054864
22_22888098	22	22888098	-1.20224408552888
22_22888120	22	22888120	-1.05221864152427
22_22895517	22	22895517	-0.558335195528004
22_22895525	22	22895525	-0.67381241294794
22_22895572	22	22895572	-0.855149000351157
22_22899569	22	22899569	-1.02312573000395
22_22899597	22	22899597	-1.10666642554665
22_22904990	22	22904990	-3.2996223956443
22_22918157	22	22918157	-0.416904109910988
22_22921429	22	22921429	-0.663370666226293
22_22922697	22	22922697	-0.463698321389929
22_22922703	22	22922703	-0.528907410175647
22_23064124	22	23064124	-0.79712205511512
22_23096319	22	23096319	-1.08270830293876
22_23123320	22	23123320	-1.02712766056144
22_23124442	22	23124442	-0.980152044180795
22_23131675	22	23131675	-1.17693106608298
22_23140273	22	23140273	-0.746936297946904
22_23140295	22	23140295	-0.84562057280631
22_23150099	22	23150099	-0.634251811206759
22_23152473	22	23152473	-0.534087649281327
22_23156142	22	23156142	-0.26748662842734
22_23156143	22	23156143	-0.299622395644304
22_23161606	22	23161606	-1.07311386583562
22_23181122	22	23181122	-0.481138769332368
22_23181782	22	23181782	-0.61897654686784
22_23268458	22	23268458	-0.980152044180795
22_23285182	22	23285182	-1.31685693306066
22_23288126	22	23288126	-0.906896913170873
22_23292603	22	23292603	-1.29704845198048
22_23311800	22	23311800	-0.639440649427555
22_23315477	22	23315477	-0.765413195387783
22_23315516	22	23315516	-0.61897654686784
22_23394222	22	23394222	-0.832801030592939
22_23394301	22	23394301	-0.839896078805412
22_23394386	22	23394386	-0.908483164062825
22_23394487	22	23394487	-0.94912514856017
22_23394541	22	23394541	-0.936846818781734
22_23394690	22	23394690	-0.990347811286683
22_23394701	22	23394701	-1.05296095954471
22_23394724	22	23394724	-1.10220447856456
22_23573342	22	23573342	-0.748826498074339
22_23573387	22	23573387	-0.810741664404248
22_23573401	22	23573401	-0.785626416277291
22_23573444	22	23573444	-0.761755012658449
22_23573485	22	23573485	-0.605823402880241
22_23573515	22	23573515	-0.664557581176735
22_23573558	22	23573558	-0.461773444465437
22_23574980	22	23574980	-1.09798853447465
22_23575013	22	23575013	-0.94912514856017
22_23575035	22	23575035	-0.992626787196757
22_23575036	22	23575036	-0.94912514856017
22_23613708	22	23613708	-0.756480070617775
22_23616867	22	23616867	-0.82157509883966
22_23619365	22	23619365	-0.71592597226714
22_23620608	22	23620608	-1.17430001056795
22_23631907	22	23631907	-0.694195792363432
22_23692101	22	23692101	-1.03065503405677
22_23692139	22	23692139	-1.0620192049661
22_23693951	22	23693951	-0.906896913170873
22_23694388	22	23694388	-1.23116051632402
22_23696349	22	23696349	-0.451625489089354
22_23696622	22	23696622	-1.2247595911736
22_23696660	22	23696660	-1.34144257133893
22_23698320	22	23698320	-0.906056426668285
22_23698548	22	23698548	-1.08239167942363
22_23699044	22	23699044	-1.11602245730491
22_23743839	22	23743839	-0.673490705946743
22_23743920	22	23743920	-0.901819433781814
22_23744267	22	23744267	-0.828830914842459
22_23744453	22	23744453	-0.911972150142704
22_23744718	22	23744718	-1.12600291064425
22_23744843	22	23744843	-0.813773295665284
22_23745074	22	23745074	-1.37181622038245
22_23745132	22	23745132	-1.33477884105792
22_23753034	22	23753034	-0.571562354699989
22_23753109	22	23753109	-0.555461300073893
22_23754354	22	23754354	-0.436918990274328
22_23765747	22	23765747	-1.0972237875493
22_23767406	22	23767406	-1.14042380079505
22_23779260	22	23779260	-0.539249354397106
22_23779334	22	23779334	-0.437411629869653
22_23780899	22	23780899	-0.981546626252548
22_23781835	22	23781835	-0.672915353978643
22_23782272	22	23782272	-1.17540100438385
22_23801019	22	23801019	-0.987260277446941
22_23801192	22	23801192	-1.16324995391302
22_23801315	22	23801315	-1.08998768440002
22_23834914	22	23834914	-1.22214364296659
22_23836879	22	23836879	-1.12362287979231
22_23836945	22	23836945	-1.21215955439396
22_23836989	22	23836989	-0.872503866957258
22_23837461	22	23837461	-1.08377467525495
22_23837462	22	23837462	-1.11206371968638
22_23837501	22	23837501	-1.09596653688944
22_23838394	22	23838394	-0.94912514856017
22_23868538	22	23868538	-1.10666642554665
22_23868632	22	23868632	-0.852909833300867
22_23875088	22	23875088	-0.94912514856017
22_23875107	22	23875107	-1.03528179230988
22_23877411	22	23877411	-0.839896078805412
22_23882472	22	23882472	-0.94912514856017
22_23883944	22	23883944	-0.891409650703883
22_23884333	22	23884333	-0.706554845286092
22_23894925	22	23894925	-1.07952178581585
22_23971554	22	23971554	-0.850210122487483
22_24050841	22	24050841	-0.890708462334848
22_24055041	22	24055041	-1.11905015000248
22_24064130	22	24064130	-0.985651024585285
22_24076224	22	24076224	-0.845289337575631
22_24083240	22	24083240	-0.831288658266312
22_24096041	22	24096041	-0.574729633778673
22_24098271	22	24098271	-1.17151756989662
22_24103101	22	24103101	-0.794797002168877
22_24113678	22	24113678	-0.590671177647694
22_24166802	22	24166802	-0.599182677503212
22_24166870	22	24166870	-0.752727935756667
22_24167091	22	24167091	-1.3276367718139
22_24167103	22	24167103	-1.3203809558111
22_24167212	22	24167212	-1.27774789602154
22_24171923	22	24171923	-1.26323373898823
22_24181563	22	24181563	-1.05604035247668
22_24183149	22	24183149	-0.913205574305228
22_24183190	22	24183190	-0.988653512746808
22_24185543	22	24185543	-1.26579751799604
22_24186130	22	24186130	-0.79712205511512
22_24187276	22	24187276	-0.732633328663407
22_24187303	22	24187303	-0.973372694806848
22_24187698	22	24187698	-0.833647931140234
22_24188053	22	24188053	-0.857494673094602
22_24225573	22	24225573	-1.03839248665726
22_24226688	22	24226688	-0.859857810463083
22_24231490	22	24231490	-1.1843416102542
22_24232193	22	24232193	-0.59548819394547
22_24232940	22	24232940	-0.772247386476091
22_24321542	22	24321542	-0.534087649281327
22_24321669	22	24321669	-0.801899195376993
22_24322522	22	24322522	-1.07250756406545
22_24324285	22	24324285	-1.01408059040094
22_24430704	22	24430704	-0.854488274422095
22_24433553	22	24433553	-1.08201941905752
22_24440056	22	24440056	-0.987944397450699
22_24441135	22	24441135	-0.863395274534286
22_24441456	22	24441456	-1.15857851418912
22_24495485	22	24495485	-0.548587218976442
22_24502342	22	24502342	-0.65539394550346
22_24502448	22	24502448	-0.996430863338527
22_24503521	22	24503521	-1.17151756989662
22_24520441	22	24520441	-0.359000942723235
22_24523679	22	24523679	-1.04428238160051
22_24525725	22	24525725	-0.743541014910276
22_24525761	22	24525761	-0.843772148413942
22_24526343	22	24526343	-0.875124567116394
22_24544014	22	24544014	-0.94912514856017
22_24548975	22	24548975	-0.394924901609701
22_24568160	22	24568160	-0.922158100959901
22_24585912	22	24585912	-0.94912514856017
22_24586015	22	24586015	-0.934625578865055
22_24586043	22	24586043	-0.686090742726377
22_24586158	22	24586158	-0.568034981204664
22_24586169	22	24586169	-0.420015882572532
22_24586285	22	24586285	-0.667354180144791
22_24586286	22	24586286	-0.601201845139864
22_24588218	22	24588218	-0.76068005914706
22_24588247	22	24588247	-0.802283760230899
22_24588292	22	24588292	-0.741683068689694
22_24588307	22	24588307	-0.87195728803771
22_24589885	22	24589885	-0.48390189211311
22_24592953	22	24592953	-1.18414517822437
22_24627898	22	24627898	-0.756480070617775
22_24627909	22	24627909	-0.818728511304496
22_24719832	22	24719832	-0.914909433222257
22_24748945	22	24748945	-0.995818384008212
22_24749504	22	24749504	-0.463698321389929
22_24749786	22	24749786	-0.641002853197838
22_24756510	22	24756510	-0.336148271669418
22_24756555	22	24756555	-0.47963986525895
22_24756651	22	24756651	-0.658345752243472
22_24756685	22	24756685	-0.411029252876988
22_24757996	22	24757996	-0.577156371173213
22_24762437	22	24762437	-1.22766064793415
22_24762456	22	24762456	-1.33198224208986
22_24847795	22	24847795	-1.53408764928133
22_24868515	22	24868515	-0.784494446787371
22_24874423	22	24874423	-0.996430863338527
22_24874474	22	24874474	-0.932251329995774
22_24884055	22	24884055	-1.15723334389037
22_24886605	22	24886605	-0.563233994940843
22_24893481	22	24893481	-0.93491128934047
22_24898402	22	24898402	-0.866662988368197
22_24919860	22	24919860	-1.05409470816171
22_24938325	22	24938325	-0.732501207683334
22_24939369	22	24939369	-0.681429365356514
22_25028498	22	25028498	-0.78230605798568
22_25028612	22	25028612	-0.94912514856017
22_25028824	22	25028824	-1.38800938979338
22_25029436	22	25029436	-1.01951447645157
22_25029463	22	25029463	-0.996430863338527
22_25039234	22	25039234	-0.733396457504733
22_25039662	22	25039662	-0.936846818781734
22_25039923	22	25039923	-0.900215548079224
22_25039992	22	25039992	-0.875124567116394
22_25040601	22	25040601	-0.670409120494107
22_25040937	22	25040937	-0.68030839013237
22_25041035	22	25041035	-0.582067678183148
22_25041328	22	25041328	-0.94912514856017
22_25041372	22	25041372	-1.07174443522413
22_25041390	22	25041390	-1.12746238981868
22_25041412	22	25041412	-1.09990510073578
22_25112357	22	25112357	-0.695838719277939
22_25181721	22	25181721	-0.866662988368197
22_25181766	22	25181766	-0.889746601481239
22_25190777	22	25190777	-1.23069550583139
22_25201434	22	25201434	-0.601201845139864
22_25202723	22	25202723	-0.415443152782708
22_25207051	22	25207051	-0.94912514856017
22_25227952	22	25227952	-0.686090742726377
22_25351834	22	25351834	-1.2185858235534
22_25354611	22	25354611	-0.460625487340305
22_25357264	22	25357264	-0.57061352530644
22_25357420	22	25357420	-0.582997249762273
22_25359911	22	25359911	-1.25991268584233
22_25360020	22	25360020	-0.900869979952949
22_25761101	22	25761101	-0.965803889706801
22_25763322	22	25763322	-1.03485502258605
22_25764971	22	25764971	-1.27105324344753
22_25768278	22	25768278	-0.883536806932594
22_25768288	22	25768288	-0.882010952701633
22_25768401	22	25768401	-1.01140942681451
22_25768423	22	25768423	-0.926405072060087
22_25768852	22	25768852	-0.94912514856017
22_25769027	22	25769027	-0.806384976444088
22_25769058	22	25769058	-0.786572135774211
22_25769386	22	25769386	-0.94912514856017
22_25770933	22	25770933	-0.597959832447712
22_25770967	22	25770967	-0.58802645639213
22_25777694	22	25777694	-1.36055139428664
22_25798080	22	25798080	-0.446624808030987
22_25832946	22	25832946	-0.658535020205815
22_25843817	22	25843817	-0.848598272606206
22_25843883	22	25843883	-0.59548819394547
22_25846162	22	25846162	-0.820801051584631
22_25846262	22	25846262	-0.524239863324979
22_25851489	22	25851489	-0.697586381564206
22_25876303	22	25876303	-0.978271494219687
22_25895244	22	25895244	-0.892541620193803
22_25903771	22	25903771	-0.708117049056376
22_25955287	22	25955287	-1.24285635161688
22_26003273	22	26003273	-0.785626416277291
22_26026488	22	26026488	-0.759022265180228
22_26026828	22	26026828	-0.704012650723639
22_26027158	22	26027158	-0.49932223112065
22_26027195	22	26027195	-0.702032286595398
22_26027330	22	26027330	-0.805389671098721
22_26027390	22	26027390	-0.971845225060254
22_26027557	22	26027557	-0.770527845103407
22_26292472	22	26292472	-1.17619405710609
22_26292614	22	26292614	-0.978872491954222
22_26292793	22	26292793	-0.743806240582664
22_26292865	22	26292865	-0.882010952701633
22_26292872	22	26292872	-0.745591754475038
22_26299111	22	26299111	-1.03004514394374
22_26299138	22	26299138	-1.05066317502223
22_26306049	22	26306049	-0.817880615281918
22_26310730	22	26310730	-0.691327391092524
22_26311769	22	26311769	-1.01140942681451
22_26313831	22	26313831	-1.14843395678358
22_26365508	22	26365508	-1.26490101646594
22_26375597	22	26375597	-1.12746238981868
22_26433948	22	26433948	-1.22596535391899
22_26434319	22	26434319	-0.766921817339421
22_26451471	22	26451471	-0.729812120155694
22_26457867	22	26457867	-0.76626109141036
22_26457939	22	26457939	-0.721714652457098
22_26458475	22	26458475	-1.29201286208318
22_26463976	22	26463976	-0.917416288832832
22_26464234	22	26464234	-0.94912514856017
22_26464742	22	26464742	-0.990945324254798
22_26465507	22	26465507	-0.803694709038607
22_26465548	22	26465548	-0.877571887535136
22_26466075	22	26466075	-0.74749128739052
22_26466187	22	26466187	-0.801899195376993
22_26466218	22	26466218	-0.907902485833657
22_26466236	22	26466236	-0.872163166745286
22_26467241	22	26467241	-0.38462675039873
22_26470757	22	26470757	-1.03658798981051
22_26470758	22	26470758	-1.07382089600949
22_26472358	22	26472358	-0.647096611110513
22_26472843	22	26472843	-0.519440873316925
22_26477019	22	26477019	-0.884419459172355
22_26488186	22	26488186	-0.669742748638893
22_26490103	22	26490103	-1.12176453469952
22_26492238	22	26492238	-0.656571655806322
22_26499161	22	26499161	-0.919978802900654
22_26499530	22	26499530	-0.649564866701262
22_26510065	22	26510065	-1.02312573000395
22_26510123	22	26510123	-0.804735239224995
22_26510219	22	26510219	-0.805389671098721
22_26536184	22	26536184	-0.658345752243472
22_26541121	22	26541121	-0.577156371173213
22_26541484	22	26541484	-1.18728488575493
22_26607922	22	26607922	-1.01760488644294
22_26607993	22	26607993	-1.19013324806397
22_26628294	22	26628294	-0.702964561290773
22_26628311	22	26628311	-0.630056707812049
22_27060346	22	27060346	-0.735000343207323
22_27188990	22	27188990	-0.937629509722341
22_27224553	22	27224553	-0.842209944643658
22_27797109	22	27797109	-0.814195568474062
22_27798948	22	27798948	-0.412781353059193
22_27799043	22	27799043	-0.709659213864781
22_27799485	22	27799485	-0.879416176748766
22_27873753	22	27873753	-1.10220447856456
22_27982462	22	27982462	-0.896657728666035
22_27983010	22	27983010	-0.786572135774211
22_27983070	22	27983070	-0.799747524521944
22_27983379	22	27983379	-0.782015162724912
22_27983727	22	27983727	-0.962181301385617
22_28021052	22	28021052	-0.675560075234207
22_28029008	22	28029008	-0.698581686909573
22_28099040	22	28099040	-0.878735820668773
22_28105592	22	28105592	-0.673064062430137
22_28107463	22	28107463	-0.779200147117858
22_28163132	22	28163132	-0.973372694806848
22_28163533	22	28163533	-0.849589475009256
22_28695852	22	28695852	-0.782015162724912
22_28712241	22	28712241	-0.564100218347766
22_28745929	22	28745929	-0.863395274534286
22_28773026	22	28773026	-0.560082857814271
22_28781086	22	28781086	-0.584128331780922
22_29048457	22	29048457	-0.756480070617775
22_29049463	22	29049463	-0.831069387038458
22_29049788	22	29049788	-0.898499075490202
22_29050623	22	29050623	-0.919377805166118
22_29050799	22	29050799	-1.10345329495146
22_29060541	22	29060541	-0.842209944643658
22_29060711	22	29060711	-0.660779654197189
22_29060745	22	29060745	-0.777644680615817
22_29073142	22	29073142	-1.05604035247668
22_29121475	22	29121475	-0.901296623469555
22_29137449	22	29137449	-0.364162647839014
22_29137614	22	29137614	-0.924463094325901
22_29138633	22	29138633	-0.598217986701042
22_29141952	22	29141952	-0.964391905213481
22_29141977	22	29141977	-1.03365865877184
22_29142001	22	29142001	-1.30396786592027
22_29225139	22	29225139	-0.364162647839014
22_29233443	22	29233443	-1.04428238160051
22_29233444	22	29233444	-0.996430863338527
22_29258844	22	29258844	-0.859328478209525
22_29258957	22	29258957	-0.93432814663209
22_29260169	22	29260169	-0.985651024585285
22_29260400	22	29260400	-1.01951447645157
22_29263971	22	29263971	-0.607336631311965
22_29264364	22	29264364	-1.00096408007979
22_29287109	22	29287109	-0.577156371173213
22_29297925	22	29297925	-0.705456067593308
22_29308135	22	29308135	-1.18791200814729
22_29308141	22	29308141	-1.2948999854019
22_29310895	22	29310895	-0.930977801849911
22_29311608	22	29311608	-1.07900543110708
22_29312241	22	29312241	-0.58436085576255
22_29316034	22	29316034	-0.668224321932863
22_29316060	22	29316060	-0.722849292736494
22_29330635	22	29330635	-0.347674525050445
22_29331877	22	29331877	-0.94912514856017
22_29331892	22	29331892	-1.15857851418912
22_29351277	22	29351277	-0.717799602453715
22_29351789	22	29351789	-0.724058592925397
22_29359899	22	29359899	-1.28410939627298
22_29441548	22	29441548	-1.23452736742242
22_29441594	22	29441594	-1.11685259429824
22_29441713	22	29441713	-0.8890041561226
22_29441899	22	29441899	-0.508552557174189
22_29480559	22	29480559	-1.08662867231011
22_29489086	22	29489086	-0.829826220187826
22_29489545	22	29489545	-0.900215548079224
22_29489578	22	29489578	-0.897899825204997
22_29489872	22	29489872	-0.955667994426942
22_29490397	22	29490397	-0.596823404629289
22_29490424	22	29490424	-0.833647931140234
22_29512036	22	29512036	-1.2150192085332
22_29512083	22	29512083	-1.18359040219719
22_29517283	22	29517283	-0.745591754475038
22_29517289	22	29517289	-0.735000343207323
22_29529232	22	29529232	-0.79712205511512
22_29673263	22	29673263	-0.94912514856017
22_29727762	22	29727762	-0.836650419301758
22_29729099	22	29729099	-1.02478941849224
22_29740712	22	29740712	-0.709174355839418
22_29767537	22	29767537	-0.645118961670071
22_29793653	22	29793653	-0.676599293749079
22_29793654	22	29793654	-0.647744431076894
22_29825188	22	29825188	-0.738705368889799
22_29827595	22	29827595	-1.10491982116759
22_29978971	22	29978971	-0.693026789936753
22_29994169	22	29994169	-0.867595263063572
22_30019951	22	30019951	-1.27105324344753
22_30020394	22	30020394	-1.36866404007396
22_30020538	22	30020538	-1.44919875169481
22_30093956	22	30093956	-0.734386299767158
22_30121661	22	30121661	-0.834354961314096
22_30207129	22	30207129	-1.49256837984306
22_30263994	22	30263994	-1.03932295753175
22_30266774	22	30266774	-0.621960405306661
22_30286017	22	30286017	-0.47963986525895
22_30286885	22	30286885	-0.659618531365185
22_30287485	22	30287485	-0.403156779454878
22_30289375	22	30289375	-0.887064180427919
22_30292499	22	30292499	-0.872889562733085
22_30292528	22	30292528	-0.836116186730984
22_30294031	22	30294031	-0.964075490026142
22_30304618	22	30304618	-0.457272052230496
22_30326808	22	30326808	-0.760363505105002
22_30341759	22	30341759	-0.801279680588777
22_30366046	22	30366046	-1.12497498395959
22_30370450	22	30370450	-0.611128685045155
22_30370879	22	30370879	-0.843942911868114
22_30372276	22	30372276	-0.910651000745535
22_30374614	22	30374614	-0.846031655596067
22_30374637	22	30374637	-0.856015744168689
22_30375565	22	30375565	-0.558335195528004
22_30376697	22	30376697	-0.65314032092509
22_30376699	22	30376699	-0.594841680360423
22_30386100	22	30386100	-0.805760973388993
22_30386742	22	30386742	-0.686090742726377
22_30397148	22	30397148	-0.928063533032341
22_30398730	22	30398730	-0.693286244130581
22_30399644	22	30399644	-1.04866082211108
22_30427126	22	30427126	-0.47963986525895
22_30427209	22	30427209	-1.04866082211108
22_30461386	22	30461386	-0.732633328663407
22_30461461	22	30461461	-0.781002389751843
22_30468623	22	30468623	-0.978271494219687
22_30490227	22	30490227	-0.742674271092744
22_30491591	22	30491591	-0.919978802900654
22_30491932	22	30491932	-1.01231897504736
22_30494899	22	30494899	-0.938318393603587
22_30495313	22	30495313	-1.14552236136367
22_30495413	22	30495413	-0.979498797603689
22_30495425	22	30495425	-0.918098252939546
22_30495762	22	30495762	-0.849589475009256
22_30505605	22	30505605	-0.79954879250966
22_30525384	22	30525384	-0.79495421843241
22_30525863	22	30525863	-1.05021127367448
22_30532265	22	30532265	-0.425563192503158
22_30532301	22	30532301	-0.0893028066084307
22_30532490	22	30532490	-0.693286244130581
22_30534171	22	30534171	0.581389568138609
22_30534198	22	30534198	0.255989281344442
22_30538829	22	30538829	-0.80894749051191
22_30538898	22	30538898	-0.94912514856017
22_30538900	22	30538900	-0.844788488745435
22_30555495	22	30555495	-0.560559860642518
22_30555961	22	30555961	-1.04223455295165
22_30556027	22	30556027	-0.933695107990564
22_30557308	22	30557308	-0.971845225060254
22_30577088	22	30577088	-0.93984733497216
22_30584560	22	30584560	-0.466524365468692
22_30607092	22	30607092	-1.31590747923179
22_30607151	22	30607151	-0.912599272535057
22_30607234	22	30607234	-1.02712766056144
22_30610873	22	30610873	-0.861662307309831
22_30610895	22	30610895	-0.961508873016003
22_30614444	22	30614444	-0.904731029201717
22_30614475	22	30614475	-1.01325548597989
22_30615623	22	30615623	-0.76855290291835
22_30623011	22	30623011	-0.775588893565479
22_30626902	22	30626902	-0.965066692429192
22_30636723	22	30636723	-1.53408764928133
22_30636933	22	30636933	-0.90770522118019
22_30637029	22	30637029	-0.890231459506602
22_30646619	22	30646619	-0.838093836171426
22_30646629	22	30646629	-0.860897965548435
