	Chromosome	Position	28RT_T2_vs_28RT_PBMC.tumour
15_99992559	15	99992559	0.0510375703126693
15_99992561	15	99992561	0.0133517158492796
15_99992858	15	99992858	0.0704272957350447
15_100048949	15	100048949	0.278897340839123
15_100058717	15	100058717	0.157165921174013
15_100063743	15	100063743	-0.0815049018628749
15_100109043	15	100109043	0.645929467207135
15_100116968	15	100116968	-0.0766523108678128
15_100220306	15	100220306	-0.133796217971421
15_100220333	15	100220333	-0.256737447518465
15_100235647	15	100235647	0.150215321628692
15_100254158	15	100254158	0.229987740358177
15_100261493	15	100261493	0.00759531902172863
15_100281262	15	100281262	0.0891638583166305
15_100281371	15	100281371	0.458645424767077
15_100341968	15	100341968	0.0506283531660061
15_100402757	15	100402757	-0.0430307540482393
15_100402839	15	100402839	0.0434782392064356
15_100455989	15	100455989	0.501289762175571
15_100490927	15	100490927	0.0771812724817305
15_100501691	15	100501691	0.207650711719632
15_100501759	15	100501759	0.305678117069609
15_100569472	15	100569472	0.159041682908613
15_100569572	15	100569572	0.236847161948969
15_100569589	15	100569589	0.251511453044044
15_100569613	15	100569613	0.116897580341555
15_100569625	15	100569625	0.10205594112076
15_100569688	15	100569688	-0.1635260462348
15_100570060	15	100570060	-0.165466829709232
15_100570097	15	100570097	-0.159054550387723
15_100572003	15	100572003	-0.333899368078759
15_100573657	15	100573657	0.0809579632272142
15_100573745	15	100573745	0.12641278733925
15_100573881	15	100573881	0.294004233229332
15_100574213	15	100574213	0.0617920709070326
15_100580758	15	100580758	0.200270657051189
15_100629438	15	100629438	-0.451993738917399
15_100629924	15	100629924	0.0822629791831275
15_100861805	15	100861805	-0.186287805028472
15_100867377	15	100867377	0.115231329868493
15_100873841	15	100873841	0.0598980006866373
15_100880125	15	100880125	-0.181904575549654
15_100895956	15	100895956	0.429905128938806
15_100895974	15	100895974	0.401754088624657
15_100908423	15	100908423	-0.0515927675516632
15_100973908	15	100973908	0.179361667288209
15_100988807	15	100988807	-0.199149955965521
15_100989306	15	100989306	0.142835791263095
15_100989357	15	100989357	0.179361667288209
15_100989389	15	100989389	0.0887591185073021
15_101022426	15	101022426	-0.34989140084666
15_101024811	15	101024811	-0.1832084120965
15_101024824	15	101024824	-0.0942034060377546
15_101025985	15	101025985	0.279888543242173
15_101027766	15	101027766	0.318338080437019
15_101029161	15	101029161	-0.000547422726725694
15_101046089	15	101046089	0.157165921174013
15_101051718	15	101051718	-0.0657508305483228
15_101053392	15	101053392	0.0388804437383782
15_101053414	15	101053414	-0.0132834106541872
15_101055052	15	101055052	-0.200342758878354
15_101057995	15	101057995	-0.272334302569483
15_101058109	15	101058109	-0.0451985907309494
15_101065773	15	101065773	0.320537730248903
15_101065824	15	101065824	0.332712444195005
15_101065915	15	101065915	0.23135630492647
15_101065940	15	101065940	0.138719682790863
15_101066056	15	101066056	0.37966031777404
15_101067308	15	101067308	0.0847247931501336
15_101067314	15	101067314	0.104073539983972
15_101068804	15	101068804	-0.31202671812075
15_101177475	15	101177475	0.268629005385296
15_101177683	15	101177683	0.0514441923674717
15_101177892	15	101177892	0.365228212599542
15_101177901	15	101177901	0.419624765463345
15_101178231	15	101178231	0.156641590788125
15_101178495	15	101178495	0.224685657797699
15_101188176	15	101188176	-0.000187753042503976
15_101235565	15	101235565	-0.443271251399002
15_101251154	15	101251154	0.0188969950949625
15_101272840	15	101272840	0.222430389180095
15_101300804	15	101300804	0.125590410847228
15_101305277	15	101305277	0.232473003747771
15_101322539	15	101322539	0.319959997461009
15_101331974	15	101331974	0.211542073037358
15_101364998	15	101364998	0.179361667288209
15_101370345	15	101370345	0.316865191038144
15_101370509	15	101370509	0.194628423941519
15_101382130	15	101382130	0.0762681743241052
15_101384371	15	101384371	-0.1832084120965
15_101389535	15	101389535	0.344420913558705
15_101398545	15	101398545	0.66478849445845
15_101427962	15	101427962	-0.0430307540482393
15_101479065	15	101479065	0.303097035710454
15_101479158	15	101479158	0.193716960265279
15_101479554	15	101479554	0.161214320577949
15_101479666	15	101479666	0.0638844498682729
15_101479750	15	101479750	-0.00650487802312526
15_101650019	15	101650019	0.235395702202537
15_101651716	15	101651716	-0.118862167007885
15_101652334	15	101652334	-0.0369562396385548
15_101655983	15	101655983	-0.112594347848095
15_101670910	15	101670910	0.31556605088652
15_101671545	15	101671545	-0.0491698911456457
15_101684138	15	101684138	0.290869982505199
15_101701091	15	101701091	0.405429746768055
15_101711960	15	101711960	0.123652234701921
15_101724286	15	101724286	-0.0731803647279428
15_101737277	15	101737277	0.0809579632272142
15_101737326	15	101737326	0.0391840092399484
15_101805827	15	101805827	0.025328038615788
15_101818248	15	101818248	0.450322988893631
15_101818447	15	101818447	-0.110144949906776
15_101818632	15	101818632	-0.524245329931566
16_47541	16	47541	-0.715940954045098
16_55814	16	55814	-1.148692530396
16_56546	16	56546	-0.911240881492698
16_56596	16	56596	-1.03153511521041
16_58355	16	58355	-0.721102659160877
16_58586	16	58586	-0.658366903812914
16_59105	16	59105	-0.898640844713065
16_62595	16	62595	-0.923731825675895
16_63650	16	63650	-0.72752892832031
16_64775	16	64775	-0.411525667390053
16_79532	16	79532	-0.998425451927074
16_79655	16	79655	-0.619004471542141
16_86790	16	86790	-0.750249004820393
16_89786	16	89786	-0.9555679127979
16_93226	16	93226	-0.65521472350442
16_130530	16	130530	-1.09627277532522
16_143089	16	143089	-0.872726843860246
16_166081	16	166081	-0.970880968292404
16_166594	16	166594	-0.494868171530035
16_173448	16	173448	-0.975215369820667
16_180725	16	180725	-0.210050024315141
16_180982	16	180982	-1.09747853807062
16_199155	16	199155	-0.843721945824833
16_254515	16	254515	-0.859112480526427
16_254662	16	254662	-0.876491567445309
16_260006	16	260006	-1.25673744751846
16_260503	16	260503	-0.837317073858422
16_268811	16	268811	-0.760265714732309
16_268823	16	268823	-0.949222538773204
16_268837	16	268837	-0.979836927561045
16_269548	16	269548	-0.489016841620585
16_270592	16	270592	-0.617104938626659
16_270630	16	270630	-0.807927280962237
16_270751	16	270751	-0.619004471542141
16_270760	16	270760	-0.693259026235564
16_272883	16	272883	-0.58419813688971
16_274060	16	274060	-1.13322856301982
16_274837	16	274837	-1.27631781648798
16_275035	16	275035	-0.739718337328224
16_275873	16	275873	-0.660173660518545
16_281850	16	281850	-0.405600833432948
16_283259	16	283259	-1.05510358634881
16_283284	16	283284	-1.01158111542319
16_283338	16	283338	-0.980294998700276
16_284464	16	284464	-1.2832652905089
16_284526	16	284526	-0.671774946797309
16_284531	16	284531	-0.805531440321583
16_284534	16	284534	-0.820638332711791
16_284698	16	284698	-0.549336310894397
16_284738	16	284738	-0.852002503621126
16_284899	16	284899	-0.643760570627712
16_284920	16	284920	-0.803764514147395
16_284926	16	284926	-0.785872914551115
16_284957	16	284957	-1.14256642759915
16_285531	16	285531	-0.646608932936742
16_285639	16	285639	-0.583599135410942
16_286377	16	286377	-0.319444189683233
16_286396	16	286396	-0.405600833432948
16_286421	16	286421	-0.761744643658223
16_286446	16	286446	-0.600512518347288
16_286916	16	286916	-1.42635939359974
16_289499	16	289499	-1.01918401209387
16_297929	16	297929	-0.772809807621176
16_298042	16	298042	-1.05050587461039
16_298222	16	298222	-1.28458543247158
16_346264	16	346264	-1.22117626229552
16_346909	16	346909	-1.08367273854559
16_347044	16	347044	-0.627993254769395
16_352427	16	352427	-0.604909641656354
16_367691	16	367691	-0.805208292142185
16_369635	16	369635	-0.838560240709054
16_370045	16	370045	-0.981103004905037
16_372085	16	372085	-0.72506067272956
16_372168	16	372168	-1.01096954481594
16_374198	16	374198	-0.820638332711791
16_374251	16	374251	-0.918818726650695
16_374288	16	374288	-0.811593193108784
16_375194	16	375194	-0.908101173962131
16_375243	16	375243	-0.867944047490148
16_376432	16	376432	-1.15184424118716
16_376769	16	376769	-0.835285108676193
16_377516	16	377516	-0.998975573970304
16_399659	16	399659	-0.805531440321583
16_400140	16	400140	-0.861665600971846
16_405212	16	405212	-0.877971507777743
16_405514	16	405514	-1.25673744751846
16_405530	16	405530	-1.23567583199064
16_405646	16	405646	-0.893394675147105
16_410274	16	410274	-0.624099338664904
16_410382	16	410382	-1.00034435494669
16_410746	16	410746	-0.794643124178847
16_426430	16	426430	-1.22024579142103
16_461421	16	461421	-0.742635820710518
16_488995	16	488995	-0.60913422751808
16_519769	16	519769	-1.07697808597158
16_520557	16	520557	-0.820638332711791
16_547266	16	547266	-0.450269882766676
16_547412	16	547412	-0.766598492998902
16_547905	16	547905	-0.858113038130454
16_547924	16	547924	-0.760265714732309
16_548120	16	548120	-0.696902964289546
16_549617	16	549617	-1.14256642759915
16_551326	16	551326	-0.755049991084215
16_552403	16	552403	-1.02227219388144
16_552907	16	552907	-0.660173660518545
16_553477	16	553477	-0.758174245765138
16_554554	16	554554	-0.790890989317739
16_563651	16	563651	-0.689851725176437
16_563839	16	563839	-0.80642447349209
16_564714	16	564714	-0.663097055725311
16_565095	16	565095	-0.627993254769395
16_566851	16	566851	-1.15034377819087
16_568179	16	568179	-1.14844299393582
16_574114	16	574114	-1.03476313806464
16_575959	16	575959	-0.673081144297933
16_576496	16	576496	-1.40560083343295
16_580902	16	580902	-0.873749669171354
16_582283	16	582283	-0.462184361799315
16_590346	16	590346	-0.831693521220787
16_617212	16	617212	-0.778410097322494
16_625056	16	625056	-0.71970942386101
16_625101	16	625101	-0.701056716959119
16_625985	16	625985	-1.15692172057622
16_631307	16	631307	-1.05565836237599
16_631336	16	631336	-1.2083684859949
16_631414	16	631414	-0.835905089365102
16_632839	16	632839	-0.794643124178847
16_632914	16	632914	-0.734908458685907
16_632923	16	632923	-0.749555234650308
16_633616	16	633616	-0.567872262331825
16_649418	16	649418	-1.00121057835361
16_650644	16	650644	-0.965028242046966
16_651217	16	651217	-1.15034377819087
16_651656	16	651656	-1.0113218943209
16_652039	16	652039	-1.07302549434608
16_652524	16	652524	-0.929572704264955
16_653539	16	653539	-0.508694326397051
16_653648	16	653648	-0.772544044510746
16_656534	16	656534	-1.15248189646424
16_656846	16	656846	-1.06999780164851
16_657800	16	657800	-1.04303075404824
16_658539	16	658539	-0.958141856461726
16_659001	16	659001	-0.910275545196468
16_659086	16	659086	-0.692882785513419
16_659373	16	659373	-0.649366905561962
16_661069	16	661069	0.136292945396323
16_662043	16	662043	-0.61283344759839
16_662270	16	662270	-0.598245911375343
16_662277	16	662277	-0.663537371627062
16_662775	16	662775	-1.09365682711821
16_665622	16	665622	-1.06856584615538
16_665952	16	665952	-1.06164643221559
16_666273	16	666273	-0.673081144297933
16_666287	16	666287	-0.716802521727251
16_666512	16	666512	-0.982909761610669
16_667566	16	667566	-1.21455254042488
16_669776	16	669776	-0.949921349656758
16_669792	16	669792	-1.04770724125771
16_669997	16	669997	-0.774834643098667
16_669999	16	669999	-0.665360107233881
16_670026	16	670026	-0.948962429687331
16_670698	16	670698	-0.424709656380652
16_670945	16	670945	-0.668635239266741
16_670948	16	670948	-0.706179608126876
16_670965	16	670965	-0.795547351748961
16_670986	16	670986	-0.765776397677273
16_671186	16	671186	-0.455874039914171
16_671965	16	671965	-1.25844713964929
16_672123	16	672123	-0.820638332711791
16_672817	16	672817	-0.898640844713065
16_673017	16	673017	-0.924260963785948
16_673157	16	673157	-1.08116588293501
16_674084	16	674084	-0.579630233207996
16_676313	16	676313	-0.874077591673252
16_677039	16	677039	-0.915795565752131
16_681318	16	681318	-1.35115304941057
16_682327	16	682327	-0.936115550131727
16_683000	16	683000	-0.699332036489658
16_683441	16	683441	-0.736246145421419
16_684253	16	684253	-0.810584668047868
16_685563	16	685563	-0.498710237824429
16_686777	16	686777	-1.10443129871238
16_687269	16	687269	-1.01328341065419
16_690404	16	690404	-1.12403047616173
16_696914	16	696914	-0.910275545196468
16_715861	16	715861	-0.905171842923459
16_717453	16	717453	-0.966068772233355
16_721286	16	721286	-0.882922610966134
16_721422	16	721422	-0.840003657578722
16_722867	16	722867	-0.564799428282201
16_723105	16	723105	-0.947750250615131
16_723367	16	723367	-0.565381277469717
16_723556	16	723556	-0.862458508406418
16_724116	16	724116	-1.01565431511693
16_724338	16	724338	-0.877971507777743
16_724472	16	724472	-0.920174006262706
16_724494	16	724494	-0.723341131356876
16_724709	16	724709	-1.12441908088889
16_725878	16	725878	-0.197201684175999
16_726239	16	726239	-1.21918770920207
16_728158	16	728158	-0.557603926877998
16_728820	16	728820	-1.34788533557666
16_728952	16	728952	-0.486219293641232
16_729032	16	729032	-0.725481099671451
16_730495	16	730495	-1.22502858779113
16_730510	16	730510	-1.2731505374093
16_730517	16	730517	-1.10694251786843
16_731633	16	731633	-0.716802521727251
16_731697	16	731697	-0.898640844713065
16_734800	16	734800	-0.982101755405908
16_737255	16	737255	-0.671061976661281
16_737267	16	737267	-0.601998046236451
16_739618	16	739618	-0.808147388528594
16_764649	16	764649	-0.854585664635129
16_765549	16	765549	-0.374573937812323
16_765565	16	765565	-0.396140504183881
16_765593	16	765593	-0.414999531435197
16_766934	16	766934	-0.969501718626274
16_766977	16	766977	-1.07439492495757
16_768438	16	768438	-0.532012212975257
16_768559	16	768559	-0.606513527358944
16_768797	16	768797	-0.873490214977526
16_769434	16	769434	-0.979836927561045
16_770123	16	770123	-0.668635239266741
16_770144	16	770144	-0.733175491461452
16_770192	16	770192	-0.612051710900374
16_770622	16	770622	-1.21918770920207
16_773269	16	773269	-0.995725039269883
16_773275	16	773275	-0.949921349656758
16_773285	16	773285	-0.88880983535337
16_774837	16	774837	-0.993474929574007
16_774838	16	774838	-0.909643338770536
16_778654	16	778654	-0.266049481034154
16_781978	16	781978	-0.798612026381792
16_785969	16	785969	-0.858113038130454
16_786081	16	786081	-0.613196252841315
16_786199	16	786199	-0.893394675147105
16_786342	16	786342	-0.600512518347288
16_786809	16	786809	-0.775784096927531
16_786834	16	786834	-0.80721781694947
16_787140	16	787140	-1.03565122368264
16_788507	16	788507	-0.705161115291855
16_789084	16	789084	-0.926432996734388
16_789158	16	789158	-1.07340440309176
16_789184	16	789184	-1.14256642759915
16_789269	16	789269	-1.02545812460029
16_789304	16	789304	-1.14256642759915
16_790192	16	790192	-0.93928282921041
16_790267	16	790267	-0.89658718594509
16_790531	16	790531	-0.894638914155568
16_790597	16	790597	-1.196147467804
16_790599	16	790599	-1.18987214237751
16_790600	16	790600	-1.18987214237751
16_790607	16	790607	-1.11897960728154
16_790628	16	790628	-1.18563514949104
16_790645	16	790645	-1.12441908088889
16_791175	16	791175	-0.590025404570375
16_791910	16	791910	-0.722791009313647
16_792450	16	792450	-0.720111456757827
16_792800	16	792800	-1.19914995596552
16_793016	16	793016	-0.738176172519818
16_793221	16	793221	-1.20766145582104
16_793718	16	793718	-1.09627277532522
16_794070	16	794070	-1.06046534738426
16_795299	16	795299	-1.06299917028084
16_796031	16	796031	-1.06856584615538
16_796720	16	796720	-0.607234694602598
16_797846	16	797846	-0.866931984985726
16_797936	16	797936	-0.668635239266741
16_798772	16	798772	-0.715456096019735
16_805717	16	805717	-0.859112480526427
16_805732	16	805732	-0.999962032156353
16_805885	16	805885	-1.51578375118337
16_807526	16	807526	-1.21455254042488
16_813372	16	813372	-0.642995418108642
16_813386	16	813386	-0.648457357329111
16_813398	16	813398	-0.578820412787693
16_813422	16	813422	-0.479601414876724
16_813705	16	813705	-0.698154326186796
16_813774	16	813774	-0.820638332711791
16_854529	16	854529	-0.863707054603677
16_854643	16	854643	-0.775784096927531
16_854668	16	854668	-0.689393799433539
16_855644	16	855644	-0.790264683668273
16_855786	16	855786	-0.775784096927531
16_855869	16	855869	-0.928698078569244
16_868997	16	868997	-1.11609421623796
16_869000	16	869000	-1.11609421623796
16_869395	16	869395	-0.480788329827167
16_869442	16	869442	-0.51578375118337
16_869937	16	869937	-1.04303075404824
16_869948	16	869948	-1.09244294817332
16_870009	16	870009	-1.27631781648798
16_870870	16	870870	-1.46274474053656
16_871187	16	871187	-0.875086116734168
16_911051	16	911051	-1.17548105007189
16_911054	16	911054	-1.13142586999395
16_934003	16	934003	-0.820638332711791
16_934017	16	934017	-0.757444506224597
16_934113	16	934113	-0.88050978868919
16_954476	16	954476	-0.820638332711791
16_954554	16	954554	-0.893394675147105
16_954605	16	954605	-0.874077591673252
16_964083	16	964083	-0.535236113849543
16_970886	16	970886	-0.808956527664156
16_981954	16	981954	-0.36378065773832
16_981964	16	981964	-0.339105421646041
16_984846	16	984846	-1.1832084120965
16_984921	16	984921	-0.797918256211708
16_985248	16	985248	-0.701993836213172
16_1078894	16	1078894	-0.820638332711791
16_1078901	16	1078901	-0.795976278477522
16_1079010	16	1079010	-0.805208292142185
16_1079225	16	1079225	-0.339105421646041
16_1079351	16	1079351	-1.00034435494669
16_1079384	16	1079384	-0.948393879910164
16_1079441	16	1079441	-0.750249004820393
16_1079504	16	1079504	-0.658085319925831
16_1079594	16	1079594	-0.627993254769395
16_1079866	16	1079866	-0.94739547499773
16_1079872	16	1079872	-1.10443129871238
16_1093577	16	1093577	-1.06856584615538
16_1093605	16	1093605	-1.12806685790404
16_1093765	16	1093765	-0.781109968525154
16_1093870	16	1093870	-0.908101173962131
16_1094592	16	1094592	-0.820638332711791
16_1094624	16	1094624	-0.806963395814715
16_1153830	16	1153830	-0.633869821106065
16_1195518	16	1195518	-1.15821969191064
16_1200389	16	1200389	-0.997516094795871
16_1200559	16	1200559	-1.0199471409352
16_1201809	16	1201809	-0.439548165356285
16_1201929	16	1201929	-0.906938179106012
16_1201945	16	1201945	-1.11299331221581
16_1201963	16	1201963	-1.21656700904293
16_1201993	16	1201993	-1.15944024616355
16_1204153	16	1204153	-0.782164184897156
16_1204210	16	1204210	-1.0161891418296
16_1204317	16	1204317	-0.775550443183253
16_1206131	16	1206131	-0.863282670120285
16_1207092	16	1207092	-1.04303075404824
16_1207334	16	1207334	-0.805531440321583
16_1207427	16	1207427	-0.638800009725978
16_1207821	16	1207821	-0.71970942386101
16_1208047	16	1208047	-0.986224398429766
16_1208274	16	1208274	-1.08982496552718
16_1208537	16	1208537	-0.754404634311704
16_1209456	16	1209456	-1.17932497760927
16_1210082	16	1210082	-0.648871984445311
16_1211192	16	1211192	-1.00619398586787
16_1211258	16	1211258	-0.699783937837406
16_1212014	16	1212014	-0.910836141683369
16_1213775	16	1213775	-1.08561054278708
16_1214974	16	1214974	-0.492015585250421
16_1217973	16	1217973	-0.721102659160877
16_1218258	16	1218258	-0.755543304489906
16_1218513	16	1218513	-0.851665228332416
16_1218524	16	1218524	-0.820638332711791
16_1218542	16	1218542	-1.07439492495757
16_1218979	16	1218979	-1.1201986145707
16_1219029	16	1219029	-0.641668191666472
16_1219070	16	1219070	-0.604909641656354
16_1219071	16	1219071	-0.635606438879271
16_1219978	16	1219978	-0.820638332711791
16_1220055	16	1220055	-0.659357425678731
16_1220511	16	1220511	-0.928698078569244
16_1220871	16	1220871	-0.908101173962131
16_1221938	16	1221938	-1.2039669722633
16_1221970	16	1221970	-1.41648914957568
16_1222248	16	1222248	-1.19914995596552
16_1222272	16	1222272	-1.30063127383141
16_1222275	16	1222275	-1.25504115685757
16_1222655	16	1222655	-0.657139600428912
16_1222865	16	1222865	-1.17113557979592
16_1223424	16	1223424	-1.40560083343295
16_1223584	16	1223584	-1.0237301980893
16_1223586	16	1223586	-1.04770724125771
16_1223638	16	1223638	-0.577367181699427
16_1241244	16	1241244	-0.664767421827028
16_1241268	16	1241268	-0.811360519123781
16_1256552	16	1256552	-0.64006608706997
16_1256556	16	1256556	-0.72047417078636
16_1256631	16	1256631	-0.843721945824833
16_1256670	16	1256670	-0.994889259556894
16_1256917	16	1256917	-1.02753857789532
16_1256920	16	1256920	-1.06010426740718
16_1256922	16	1256922	-1.05245400793486
16_1256960	16	1256960	-0.983191345497751
16_1257001	16	1257001	-1.04926270775975
16_1257025	16	1257025	-1.00443550873566
16_1258178	16	1258178	-0.889679977141443
16_1258332	16	1258332	-1.20250896805544
16_1320596	16	1320596	-0.745350205407554
16_1338617	16	1338617	-0.423979362747802
16_1338908	16	1338908	-0.871264405781759
16_1339195	16	1339195	-1.02417172679692
16_1339221	16	1339221	-1.05383750900482
16_1341131	16	1341131	-0.519257615228515
16_1341136	16	1341136	-0.495798642404526
16_1341387	16	1341387	-0.708163603453379
16_1341822	16	1341822	-0.978179609698271
16_1342235	16	1342235	-0.799576717183962
16_1344506	16	1344506	-1.03009169834074
16_1344995	16	1344995	-1.11482143711625
16_1345283	16	1345283	-1.11703133549202
16_1345752	16	1345752	-0.985025150612674
16_1346190	16	1346190	-0.790890989317739
16_1348272	16	1348272	-1.15453906926523
16_1349384	16	1349384	-0.495798642404526
16_1349550	16	1349550	-0.80642447349209
16_1351926	16	1351926	-0.9555679127979
16_1352142	16	1352142	-0.977142818391782
16_1362244	16	1362244	-0.557603926877998
16_1362296	16	1362296	-0.766190548689415
16_1362528	16	1362528	-1.42832090993303
16_1363083	16	1363083	-0.807699277004293
16_1366354	16	1366354	-0.665360107233881
16_1367343	16	1367343	-0.579630233207996
16_1368067	16	1368067	-1.12806685790404
16_1369946	16	1369946	-0.938819759060105
16_1369968	16	1369968	-0.762922834855504
16_1370273	16	1370273	-0.684316861499011
16_1370340	16	1370340	-0.672539693722657
16_1397277	16	1397277	-0.658366903812914
16_1403206	16	1403206	-0.668635239266741
16_1420303	16	1420303	-0.7074277222638
16_1420337	16	1420337	-0.833022057167624
16_1432707	16	1432707	-1.12479172587118
16_1432733	16	1432733	-0.950698873276164
16_1432945	16	1432945	-0.778818157017164
16_1433068	16	1433068	-0.599869653855007
16_1434423	16	1434423	-0.939937261084136
16_1434790	16	1434790	-1.53251294591517
16_1436044	16	1436044	-0.591156486589024
16_1436461	16	1436461	-1.09747853807062
16_1436504	16	1436504	-1.02874652804199
16_1436739	16	1436739	-0.973884593007473
16_1438078	16	1438078	-1.07545223174062
16_1438633	16	1438633	-0.711932073269291
16_1438806	16	1438806	-0.67656215503837
16_1443678	16	1443678	-0.746637751268014
16_1446403	16	1446403	-0.627993254769395
16_1446612	16	1446612	-0.864139971348378
16_1449319	16	1449319	-0.927553536628303
16_1452856	16	1452856	-1.19650523470996
16_1457736	16	1457736	-0.966068772233355
16_1459122	16	1459122	-0.584570974478267
16_1461406	16	1461406	-0.710455414961368
16_1474849	16	1474849	-1.00121057835361
16_1486137	16	1486137	-0.704124323985366
16_1486148	16	1486148	-0.627993254769395
16_1486322	16	1486322	-0.995136063943928
16_1486465	16	1486465	-0.807927280962237
16_1486498	16	1486498	-0.697490101938926
16_1486505	16	1486505	-0.820638332711791
16_1486534	16	1486534	-0.5368453667112
16_1487587	16	1487587	-0.557603926877998
16_1487825	16	1487825	-0.652515573903464
16_1487925	16	1487925	-0.891027660603189
16_1488432	16	1488432	-0.941944628933925
16_1494355	16	1494355	-1.07217709970776
16_1494356	16	1494356	-1.00121057835361
16_1494463	16	1494463	-0.900365525182525
16_1495410	16	1495410	-1.02057590322054
16_1497476	16	1497476	-0.614889667495215
16_1497493	16	1497493	-0.511534278182013
16_1500370	16	1500370	-0.724423017452488
16_1502106	16	1502106	-1.02227219388144
16_1505541	16	1505541	-0.557603926877998
16_1506499	16	1506499	-1.13474692313985
16_1506503	16	1506503	-1.18104057541379
16_1506638	16	1506638	-1.30372121941373
16_1507009	16	1507009	-0.834993625688861
16_1519933	16	1519933	-0.848119069133898
16_1520320	16	1520320	-0.856262242442513
16_1523889	16	1523889	-1.01528576356533
16_1526646	16	1526646	-0.780745605588279
16_1526742	16	1526742	-0.683134808961856
16_1528913	16	1528913	-1.00826533588756
16_1531783	16	1531783	-0.76051734027422
16_1533015	16	1533015	-1.01767517977135
16_1533200	16	1533200	-0.820638332711791
16_1533241	16	1533241	-1.2647382975931
16_1533463	16	1533463	-1.32133191653534
16_1541940	16	1541940	-0.522733467030945
16_1542028	16	1542028	-0.82985686274117
16_1556166	16	1556166	-0.50156989196367
16_1558081	16	1558081	-0.853059810404169
16_1571517	16	1571517	-0.990563334154104
16_1584240	16	1584240	-0.567872262331825
16_1614842	16	1614842	-0.503448156831092
16_1632280	16	1632280	-0.892429015779801
16_1655954	16	1655954	-1.10074625190453
16_1656573	16	1656573	-1.57736718169943
16_1656591	16	1656591	-1.43445569610513
16_1656626	16	1656626	-1.5368453667112
16_1659987	16	1659987	-0.738176172519818
16_1660041	16	1660041	-0.498710237824429
16_1668133	16	1668133	-0.529589550708401
16_1698905	16	1698905	-0.820638332711791
16_1706348	16	1706348	-0.672539693722657
16_1724625	16	1724625	-0.715940954045098
16_1759967	16	1759967	-1.31096395929487
16_1762386	16	1762386	-0.277016627371535
16_1764312	16	1764312	-0.936115550131727
16_1766386	16	1766386	-0.663097055725311
16_1766538	16	1766538	-0.385701275995243
16_1766610	16	1766610	-0.772544044510746
16_1768038	16	1768038	-1.12441908088889
16_1768502	16	1768502	-0.496016128655166
16_1770991	16	1770991	-0.688188036688142
16_1771081	16	1771081	-0.489016841620585
16_1771305	16	1771305	-0.695107450627932
16_1772595	16	1772595	-0.396830623805215
16_1772641	16	1772641	-0.288417294062609
16_1773023	16	1773023	-0.612051710900374
16_1773053	16	1773053	-1.03009169834074
16_1773439	16	1773439	-0.764054804345424
16_1773727	16	1773727	-0.868572809775493
16_1773739	16	1773739	-0.745676275030569
16_1773827	16	1773827	-0.928279055899761
16_1775320	16	1775320	-1.00705145694267
16_1775604	16	1775604	-0.903100492903764
16_1775643	16	1775643	-0.848652708881388
16_1775671	16	1775671	-0.975916558189702
16_1776147	16	1776147	-0.852116564184959
16_1776227	16	1776227	-0.617104938626659
16_1777835	16	1777835	-1.18742066338341
16_1786795	16	1786795	-0.847110544072982
16_1787990	16	1787990	-0.802022654544444
16_1788049	16	1788049	-0.908101173962131
16_1788188	16	1788188	-0.283610309054337
16_1788603	16	1788603	-1.01046289159181
16_1788702	16	1788702	-1.11186963037624
16_1791558	16	1791558	-1.00826533588756
16_1791617	16	1791617	-0.92599133285802
16_1791968	16	1791968	-0.927553536628303
16_1792208	16	1792208	-0.85101198175531
16_1792353	16	1792353	-0.843006145740246
16_1809399	16	1809399	-0.903100492903764
16_1809431	16	1809431	-0.923731825675895
16_1817189	16	1817189	-0.72752892832031
16_1819123	16	1819123	-1.00650487802313
16_1819939	16	1819939	-1.0199471409352
16_1822311	16	1822311	-0.679775796871942
16_1827557	16	1827557	-0.665915737913149
16_1844911	16	1844911	0.0538307852043497
16_1853267	16	1853267	-1.08367273854559
16_1860417	16	1860417	-0.799879772544994
16_1868124	16	1868124	-0.996080339121669
16_1868155	16	1868155	-1.01918401209387
16_1911749	16	1911749	-0.280069951349089
16_1912046	16	1912046	-0.764054804345424
16_1912201	16	1912201	-0.467001378097091
16_1941033	16	1941033	-1.22829630162504
16_1945862	16	1945862	-0.534883850377914
16_1945913	16	1945913	-0.495542958745746
16_1947063	16	1947063	-1.21715574401984
16_1947076	16	1947076	-1.05141853954096
16_1947200	16	1947200	-0.573545470747019
16_1947205	16	1947205	-0.511310274604062
16_1961506	16	1961506	-0.882922610966134
16_1961811	16	1961811	-0.786691000788454
16_1963197	16	1963197	-0.736574067923317
16_1963755	16	1963755	-0.891027660603189
16_1967771	16	1967771	-0.906611555821644
16_1968484	16	1968484	-0.982101755405908
16_1968553	16	1968553	-1.27044125015131
16_1968577	16	1968577	-1.16255790278662
16_1968579	16	1968579	-1.27044125015131
16_1968649	16	1968649	-0.69263072033572
16_1968685	16	1968685	-0.663097055725311
16_1968854	16	1968854	-0.79206918051502
16_1968911	16	1968911	-0.586173079074768
16_1974097	16	1974097	-0.978179609698271
16_1974199	16	1974199	-1.01703554551529
16_1974558	16	1974558	-1.48577118211693
16_1975254	16	1975254	-1.14256642759915
16_1975677	16	1975677	-0.983576903837997
16_1976301	16	1976301	-1.29270677702701
16_1978155	16	1978155	-1.10443129871238
16_1978401	16	1978401	-0.761744643658223
